age,contact,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
33,telephone,82,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
38,cellular,204,1,11,1,success,-1.8,92.893,-46.2,1.281,5099.1,no
46,telephone,143,8,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
38,telephone,50,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
38,cellular,81,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
33,telephone,233,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
25,telephone,56,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
29,cellular,104,10,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
60,telephone,55,15,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
57,cellular,126,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
36,cellular,142,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
54,cellular,9,5,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
25,telephone,247,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
41,telephone,130,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
54,cellular,336,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
39,cellular,101,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
55,cellular,56,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
40,telephone,160,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,telephone,424,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
81,cellular,617,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,yes
43,cellular,143,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,no
34,cellular,238,1,6,2,success,-1.7,94.055,-39.8,0.704,4991.6,yes
42,cellular,188,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
30,cellular,154,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
24,telephone,222,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
51,cellular,10,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
42,cellular,632,5,10,1,success,-1.8,92.893,-46.2,1.344,5099.1,no
51,telephone,91,7,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
38,cellular,90,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
45,cellular,187,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
51,telephone,86,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
44,telephone,165,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
52,cellular,102,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
49,telephone,212,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
49,telephone,57,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
52,telephone,54,4,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
32,cellular,73,4,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
27,cellular,184,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
44,cellular,173,8,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
33,cellular,6,7,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
30,cellular,70,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
32,cellular,96,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
36,telephone,102,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
49,cellular,98,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
48,cellular,106,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
48,cellular,336,8,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,yes
42,telephone,456,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
28,cellular,293,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
52,cellular,118,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
23,cellular,314,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
36,telephone,167,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
43,cellular,111,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
31,cellular,236,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
49,cellular,155,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
36,cellular,80,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
47,telephone,241,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
31,cellular,202,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
46,telephone,88,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
54,cellular,439,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
35,cellular,322,3,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
37,telephone,51,10,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
44,telephone,147,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
30,cellular,417,1,3,1,success,-1.8,92.893,-46.2,1.354,5099.1,yes
33,cellular,498,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
57,cellular,405,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
39,telephone,219,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
43,cellular,117,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
32,telephone,72,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
29,cellular,68,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35,telephone,82,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
47,cellular,99,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
37,cellular,252,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
35,cellular,712,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
37,cellular,171,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
36,cellular,112,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
50,cellular,84,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
30,cellular,135,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
33,cellular,132,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
37,cellular,223,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
45,cellular,133,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
30,cellular,258,2,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no
51,cellular,345,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
49,telephone,58,10,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
31,cellular,958,5,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
40,cellular,250,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
41,cellular,898,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
58,cellular,185,1,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,no
49,telephone,282,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
39,telephone,135,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
48,telephone,175,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
50,cellular,235,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
54,cellular,99,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
38,telephone,181,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
51,cellular,132,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
36,telephone,117,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
35,cellular,372,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
44,cellular,126,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
43,cellular,69,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
30,cellular,183,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
41,telephone,270,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
27,telephone,134,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
45,cellular,449,2,5,3,success,-1.1,94.767,-50.8,1.05,4963.6,yes
26,telephone,160,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
36,telephone,155,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
24,cellular,115,1,999,1,failure,-2.9,92.469,-33.6,1.029,5076.2,no
46,cellular,205,6,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
61,cellular,403,1,3,2,success,-1.8,93.876,-40,0.695,5008.7,yes
50,telephone,145,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
49,telephone,82,9,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
55,cellular,548,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
54,cellular,109,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
40,cellular,207,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
58,cellular,173,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
58,telephone,175,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
36,cellular,379,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
30,cellular,105,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
45,cellular,544,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
40,cellular,401,1,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no
42,cellular,84,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
43,cellular,128,7,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
24,cellular,86,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
49,cellular,549,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
55,telephone,6,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,no
49,cellular,183,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
48,telephone,291,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
49,cellular,151,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
40,telephone,98,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,cellular,301,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
32,telephone,16,11,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
67,cellular,655,2,5,5,success,-1.1,94.767,-50.8,1.039,4963.6,yes
41,cellular,170,4,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
73,cellular,179,1,999,0,nonexistent,-1.8,92.843,-50,1.531,5099.1,yes
32,telephone,73,7,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
33,cellular,113,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
36,telephone,86,4,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,no
40,cellular,180,1,999,1,failure,-0.1,93.2,-42,4.076,5195.8,no
25,cellular,212,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
60,cellular,130,2,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,no
45,cellular,391,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
33,telephone,91,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
31,cellular,280,7,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
48,telephone,750,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
42,cellular,257,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
40,cellular,454,3,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
30,cellular,171,1,7,1,success,-1.7,94.055,-39.8,0.748,4991.6,no
41,telephone,38,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
36,cellular,23,14,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
41,cellular,268,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
60,telephone,112,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
32,cellular,363,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
44,cellular,775,5,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,yes
25,cellular,164,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
30,cellular,988,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
25,telephone,109,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
31,cellular,132,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
44,telephone,471,3,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
29,cellular,259,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
47,telephone,42,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
18,cellular,385,1,3,1,success,-3.4,92.379,-29.8,0.809,5017.5,yes
25,telephone,125,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
29,telephone,886,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,yes
53,cellular,51,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
36,cellular,406,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
45,telephone,185,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
31,telephone,154,1,999,0,nonexistent,-0.1,93.798,-40.4,4.794,5195.8,yes
54,telephone,34,16,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
51,telephone,334,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
44,cellular,955,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,yes
24,cellular,545,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
40,cellular,124,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
39,telephone,126,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
44,cellular,659,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no
44,cellular,230,1,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,no
52,telephone,699,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
51,cellular,809,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,yes
38,cellular,1276,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,yes
34,cellular,83,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
23,cellular,251,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
30,telephone,25,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
26,telephone,389,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
24,cellular,696,1,999,2,failure,-2.9,92.963,-40.8,1.262,5076.2,no
34,cellular,102,2,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
59,telephone,701,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,yes
32,cellular,342,3,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
27,telephone,161,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
39,cellular,223,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
29,telephone,34,8,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
42,cellular,275,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
60,cellular,230,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
30,cellular,81,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
38,cellular,172,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
49,cellular,139,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
30,cellular,232,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no
41,cellular,239,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
56,telephone,143,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
58,cellular,127,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
52,cellular,291,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
32,cellular,173,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
51,cellular,131,2,999,4,failure,-1.8,93.876,-40,0.697,5008.7,no
31,cellular,73,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
34,cellular,36,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
60,cellular,600,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
36,cellular,334,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
30,telephone,177,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
51,cellular,263,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,no
26,cellular,159,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
39,cellular,217,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
38,telephone,477,11,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,telephone,216,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
43,telephone,329,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
60,telephone,101,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
28,telephone,151,7,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
34,cellular,144,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
64,cellular,604,2,999,0,nonexistent,-1.1,94.601,-49.5,0.959,4963.6,no
35,telephone,634,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
40,cellular,107,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
46,cellular,245,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
33,cellular,690,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,yes
74,telephone,160,1,999,0,nonexistent,-1.1,94.601,-49.5,0.977,4963.6,no
40,cellular,286,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
46,cellular,93,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
41,cellular,72,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
30,cellular,103,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
44,cellular,201,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
47,cellular,153,10,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
50,telephone,74,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
29,cellular,245,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
51,cellular,314,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no
52,telephone,136,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
27,telephone,198,3,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,no
44,telephone,249,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
34,cellular,123,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
23,cellular,226,2,999,1,failure,-1.1,94.601,-49.5,1.032,4963.6,yes
30,cellular,136,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
26,cellular,113,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
35,cellular,262,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
24,cellular,141,4,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
38,cellular,1058,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
36,telephone,263,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
24,cellular,299,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
31,cellular,181,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
41,cellular,206,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
39,telephone,168,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
36,telephone,90,4,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
47,telephone,441,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
33,cellular,285,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,yes
34,cellular,135,3,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
42,telephone,286,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
51,cellular,11,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
34,cellular,195,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
33,cellular,275,6,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
37,cellular,292,1,6,1,success,-1.7,94.215,-40.3,0.896,4991.6,yes
33,telephone,9,1,999,0,nonexistent,-1.7,94.215,-40.3,0.827,4991.6,no
36,cellular,73,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
43,cellular,81,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
47,cellular,298,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
32,cellular,224,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
42,cellular,1013,3,999,0,nonexistent,-1.7,94.027,-38.3,0.898,4991.6,no
36,cellular,248,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
42,telephone,100,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
31,telephone,285,2,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,no
41,telephone,141,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
31,cellular,1319,5,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,yes
36,cellular,146,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes
46,cellular,227,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,no
35,cellular,49,3,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
30,telephone,212,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
35,telephone,294,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
47,telephone,190,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
35,cellular,130,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
77,cellular,160,1,3,6,success,-1.7,94.027,-38.3,0.905,4991.6,yes
39,telephone,575,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
37,telephone,49,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
31,telephone,237,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
49,cellular,388,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
57,cellular,83,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
33,telephone,155,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
35,telephone,115,6,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
39,cellular,861,6,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
34,cellular,95,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
32,telephone,180,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
35,telephone,618,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
53,cellular,59,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
30,telephone,31,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
30,telephone,114,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
44,cellular,271,2,999,1,failure,-1.8,93.075,-47.1,1.466,5099.1,no
50,cellular,23,14,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
56,telephone,167,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
58,cellular,145,2,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,no
54,telephone,322,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
40,cellular,130,1,7,2,failure,-3.4,92.649,-30.1,0.714,5017.5,yes
31,cellular,103,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
41,cellular,181,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,no
31,cellular,361,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
39,cellular,200,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
37,telephone,166,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
41,telephone,94,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
50,cellular,367,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
49,telephone,187,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
31,telephone,197,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
35,cellular,218,2,6,1,success,-1.8,93.749,-34.6,0.644,5008.7,yes
52,telephone,412,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
33,telephone,166,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
32,cellular,299,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
35,cellular,584,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
54,cellular,204,1,999,1,failure,-2.9,92.201,-31.4,0.849,5076.2,yes
27,cellular,509,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
52,telephone,280,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
32,cellular,131,1,999,0,nonexistent,-2.9,92.201,-31.4,0.881,5076.2,no
36,cellular,27,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no
27,cellular,584,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no
39,cellular,78,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
34,cellular,77,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
35,telephone,162,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
32,telephone,180,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
42,cellular,96,1,999,1,failure,-2.9,92.201,-31.4,0.879,5076.2,no
42,cellular,651,2,999,1,failure,-0.1,93.2,-42,4.191,5195.8,yes
37,telephone,415,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
34,cellular,85,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
27,cellular,130,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
